"decimalLon","decimalLat","bio6","bio14","cmi_max"
-65.419810565996,-36.988131823648,2768,164,-301
-66.363041614322,-27.42107404777,2723,48,264
-62.814696242048,-18.123510857128,2898,322,98
-68.339335239386,-38.111025928798,2748,151,-162
-71.079196855952,-28.229557803478,2819,7,-332
-67.84526183312,-33.619449508198,2767,59,-391
-68.653745588828,-27.555821340388,2602,37,-324
-69.911386986596,-36.808468766824,2703,179,12
-64.566411046082,-22.794750334552,2817,107,1524
-67.62068301209,-20.369299067428,2668,7,-733
-66.452873142734,-22.076098107256,2676,5,946
-65.195231744966,-21.986266578844,2726,62,2175
-64.566411046082,-37.392373701502,2767,183,-216
-68.204587946768,-29.172788851804,2798,16,-676
-66.767283492176,-36.763553002618,2772,150,-279
-68.024924889944,-24.097307496526,2663,21,-344
-71.66310179063,-30.744840599014,2813,5,-174
-68.249503710974,-36.763553002618,2742,135,-252
-67.710514540502,-24.995622780646,2645,4,-505
-67.036778077412,-22.70491880614,2632,9,-95
-67.575767247884,-32.855881516696,2774,23,-474
-63.533348469344,-17.898932036098,2870,377,472
-65.329979037584,-18.752331556012,2770,22,187
-67.530851483678,-22.03118234305,2633,16,-215
-63.443516940932,-21.267614351548,2858,42,118
-67.351188426854,-38.111025928798,2761,140,-174
-68.563914060416,-37.52712099412,2746,136,-166
-70.54020768548,-22.974413391376,NA,NA,NA
-66.318125850116,-36.763553002618,2770,153,-286
-65.419810565996,-25.130370073264,2807,25,-261
-66.363041614322,-19.965057189574,2683,17,1061
-67.84526183312,-17.404858629832,2707,56,218
-69.013071702476,-30.969419420044,2695,63,-408
-69.64189240136,-33.439786451374,2516,330,1370
-62.4553701284,-18.88707884863,2895,205,-43
-68.74357711724,-31.23891400528,2739,37,-471
-67.17152537003,-17.854016271892,2713,48,242
-67.84526183312,-20.998119766312,2694,9,-649
-67.216441134236,-19.965057189574,2685,12,-221
-67.62068301209,-25.489696186912,2669,5,-491
-70.405460392862,-31.867734704164,2575,293,2310
-71.21394414857,-28.499052388714,2817,4,-438
-67.665598776296,-27.241410990946,2750,9,-713
-67.441019955266,-37.482205229914,2760,126,-219
-65.868968208056,-20.504046360046,2715,13,618
-67.710514540502,-16.820953695154,2811,187,402
-65.82405244385,-18.752331556012,2731,36,1121
-68.06984065415,-20.45913059584,2687,11,-696
-63.308769648314,-18.931994612836,2876,116,286
-63.263853884108,-39.683077676008,2767,239,-162
-65.419810565996,-36.943216059442,2768,173,-279
-69.1927347593,-27.87023168983,2598,131,135
-68.788492881446,-33.754196800816,2727,141,-247
-66.902030784794,-25.354948894294,2672,11,-505
-63.398601176726,-37.033047587854,2769,227,51
-69.507145108742,-26.74733758468,2651,45,-296
-69.956302750802,-34.113522914464,2582,212,3517
-64.790989867112,-20.00997295378,2727,39,759
-66.183378557498,-36.314395360558,2771,127,-323
-67.755430304708,-31.598240118928,2790,25,-484
-68.74357711724,-32.496555403048,2768,78,-348
-69.327482051918,-36.089816539528,2667,272,28
-65.419810565996,-39.144088505536,2763,194,-184
-68.51899829621,-28.813462738156,2706,40,-573
-71.842764847454,-34.966922434378,2780,17,1294
-65.554557858614,-25.669359243736,2767,36,269
-66.49778890694,-19.740478368544,2667,27,2513
-68.96815593827,-37.75169981515,2692,261,-18
-62.814696242048,-38.964425448712,2772,254,-161
-70.98936532754,-29.711778022276,2801,40,-80
-67.17152537003,-31.283829769486,2790,18,-696
-67.441019955266,-17.494690158244,2705,78,776
-68.29441947518,-37.392373701502,2743,157,-205
-68.608829824622,-36.808468766824,2728,149,-209
-68.96815593827,-30.520261777984,2612,80,-370
-66.72236772797,-24.815959723822,2689,6,-522
-67.216441134236,-28.049894746654,2757,11,-466
-64.7011583387,-19.650646840132,2758,53,739
-62.545201656812,-37.661868286738,2759,241,-94
-67.17152537003,-22.525255749316,2639,14,153
-68.788492881446,-24.95070701644,2642,13,-397
-67.84526183312,-35.05675396279,2764,100,-345
-62.67994894943,-38.20085745721,2769,262,-161
-69.86647122239,-37.212710644678,2691,242,189
-70.98936532754,-32.182145053606,2747,24,464
-66.542704671146,-19.515899547514,2671,32,2691
-66.587620435352,-19.650646840132,2705,30,2092
-67.306272662648,-29.307536144422,2813,71,-365
-67.485935719472,-32.58638693146,2777,19,-512
-67.261356898442,-24.321886317556,2670,12,-514
-63.713011526168,-38.919509684506,2766,241,-179
-68.114756418356,-25.579527715324,2604,13,-388
-67.485935719472,-30.924503655838,2724,26,-336
-67.17152537003,-18.258258149746,2706,39,540
-70.54020768548,-30.56517754219,2616,389,1604
-70.001218515008,-25.938853828972,2798,1,-540
-65.015568688142,-21.492193172578,2680,34,842
-67.710514540502,-16.86586945936,2811,166,180
-67.84526183312,-29.66686225807,2740,23,-519
