"decimalLon","decimalLat","bio6","bio14","cmi_max"
-66.72236772797,-24.591380902792,2694,5,-561
-65.105400216554,-22.25576116408,2702,122,1869
-69.057987466682,-27.6456528688,2565,97,125
-67.575767247884,-26.882084877298,2646,16,-558
-66.632536199558,-26.388011471032,2678,14,-80
-66.183378557498,-26.29817994262,2701,18,900
-68.249503710974,-24.905791252234,2625,10,-431
-67.17152537003,-26.74733758468,2696,6,-709
-67.036778077412,-22.70491880614,2632,9,-95
-68.429166767798,-27.780400161418,2575,47,-394
-69.1927347593,-26.208348414208,2638,32,-349
-68.204587946768,-26.52275876365,2605,13,-420
-68.96815593827,-29.082957323392,2603,65,-445
-67.800346068914,-25.893938064766,2658,4,-552
-65.82405244385,-23.064244919788,2695,6,500
-67.800346068914,-23.468486797642,2620,46,-27
-66.363041614322,-22.210845399874,2681,4,74
-66.677451963764,-26.567674527856,2686,16,448
-66.003715500674,-24.142223260732,2719,4,-324
-65.015568688142,-22.121013871462,2747,90,1639
-69.102903230888,-27.6456528688,2567,104,145
-68.833408645652,-24.860875488028,2639,13,-395
-69.552060872948,-28.229557803478,2625,116,406
-68.923240174064,-27.241410990946,2564,82,6
-66.812199256382,-24.636296666998,2688,8,-515
-69.237650523506,-28.678715445538,2606,60,-201
-67.890177597326,-25.040538544852,2604,6,-440
-68.788492881446,-24.681212431204,2657,12,-398
-67.485935719472,-24.142223260732,2642,16,-439
-67.890177597326,-28.54396815292,2690,29,-557
-67.890177597326,-21.761687757814,2649,17,-113
-68.51899829621,-21.671856229402,2696,30,-202
-70.135965807626,-28.588883917126,2656,211,670
-68.29441947518,-24.546465138586,2628,17,-473
-69.462229344536,-26.792253348886,2671,47,-348
-68.698661353034,-28.409220860302,2622,135,-351
-67.575767247884,-27.016832169916,2639,17,-406
-66.72236772797,-21.80660352202,2679,10,704
-69.237650523506,-26.208348414208,2639,34,-339
-67.530851483678,-25.3998646585,2663,6,-314
-67.62068301209,-25.085454309058,2663,3,-481
-65.15031598076,-22.92949762717,2689,127,2486
-66.138462793292,-24.815959723822,2713,17,309
-67.306272662648,-27.6456528688,2716,17,-301
-67.441019955266,-21.80660352202,2653,10,-290
-68.114756418356,-27.106663698328,2609,25,-387
-68.563914060416,-25.220201601676,2568,21,-246
-66.003715500674,-21.941350814638,2694,6,673
-69.1927347593,-28.274473567684,2625,64,-95
-65.37489480179,-22.03118234305,2736,18,1022
-69.237650523506,-24.995622780646,2684,13,-481
-68.429166767798,-24.905791252234,2578,15,-334
-68.204587946768,-25.354948894294,2588,16,-296
-67.62068301209,-23.468486797642,2638,25,-405
-68.74357711724,-28.184642039272,2565,110,-192
-66.452873142734,-22.660003041934,2653,4,829
-65.419810565996,-23.109160683994,2719,17,898
-68.06984065415,-22.03118234305,2692,26,-319
-69.102903230888,-25.579527715324,2617,42,-367
-69.41731358033,-26.567674527856,2632,52,-116
-66.72236772797,-25.220201601676,2650,24,261
-67.17152537003,-25.938853828972,2630,18,-344
-68.339335239386,-25.489696186912,2577,19,-391
-67.216441134236,-24.05239173232,2660,12,-618
-67.530851483678,-22.03118234305,2633,16,-215
-66.946946549,-24.72612819541,2695,7,-514
-69.956302750802,-29.352451908628,2583,177,653
-68.159672182562,-24.591380902792,2649,11,-455
-69.237650523506,-27.42107404777,2591,109,89
-65.285063273378,-22.660003041934,2695,66,1611
-68.159672182562,-25.938853828972,2602,7,-473
-67.800346068914,-22.839666098758,2639,62,-122
-66.587620435352,-23.60323409026,2630,6,117
-66.991862313206,-23.198992212406,2652,12,-444
-68.474082532004,-25.938853828972,2594,18,-318
-66.183378557498,-22.794750334552,2659,4,891
-66.677451963764,-25.220201601676,2625,31,436
-66.228294321704,-23.064244919788,2666,4,80
-65.644389387026,-22.390508456698,2700,5,-177
-67.351188426854,-27.510905576182,2631,16,419
-69.147818995094,-25.310033130088,2642,28,-391
