"decimalLon","decimalLat","bio6","bio14","cmi_max"
-71.66310179063,-13.542102908116,2729,168,2200
-75.25636292711,-13.407355615498,2699,226,1088
-74.897036813462,-12.778534916614,2729,209,686
-74.58262646402,-12.958197973438,2734,198,1441
-68.878324409858,-16.281964524682,2778,91,1961
-78.310634893118,-8.421705788632,2771,78,749
-69.86647122239,-14.440418192236,2695,219,1375
-68.833408645652,-18.033679328716,2683,46,958
-72.426669782132,-13.94634478597,2719,103,2875
-76.289425503848,-10.308167885284,2725,99,512
-74.897036813462,-12.958197973438,2711,209,737
-76.60383585329,-10.80224129155,2682,144,1381
-70.001218515008,-16.326880288888,2673,58,1054
-76.15467821123,-10.892072819962,2714,180,584
-77.681814194234,-9.859010243224,2789,14,1589
-67.216441134236,-18.303173913952,2704,38,563
-75.436025983934,-13.27260832288,2711,264,1228
-68.249503710974,-16.64129063833,2709,62,838
-66.857115020588,-17.674353215068,2696,112,1339
-75.391110219728,-11.745472339876,2715,202,1089
-73.145322009428,-14.440418192236,2717,94,1756
-68.159672182562,-17.180279808802,2696,55,1168
-69.596976637154,-16.910785223566,2660,84,1581
-76.60383585329,-9.320021072752,2750,580,2129
-70.09105004342,-14.709912777472,2685,74,1674
-76.738583145908,-9.90392600743,2731,170,661
-73.280069302046,-14.979407362708,2693,103,1765
-75.25636292711,-11.9251353967,2755,152,608
-68.249503710974,-15.96755417524,2721,608,4332
-76.873330438526,-9.275105308546,2707,341,1956
-75.840267861788,-10.80224129155,2752,478,1568
-66.857115020588,-17.629437450862,2690,123,1348
-73.23515353784,-15.159070419532,2709,99,2243
-75.570773276552,-11.161567405198,2726,593,3026
-78.355550657324,-6.580159456186,2763,234,1253
-77.681814194234,-9.45476836537,2718,26,1605
-71.752933319042,-15.608228061592,2712,43,238
-69.1927347593,-14.709912777472,2669,904,3836
-74.762289520844,-13.407355615498,2692,198,1457
-68.29441947518,-17.584521686656,2697,34,1050
-76.199593975436,-10.308167885284,2765,120,585
-66.991862313206,-17.135364044596,2762,170,572
-70.001218515008,-16.731122166742,2647,74,1117
-68.249503710974,-17.809100507686,2703,27,631
-77.457235373204,-7.20898015507,2752,553,2404
-67.980009125738,-18.258258149746,2705,33,907
-76.244509739642,-9.724262950606,2746,548,1476
-69.911386986596,-14.305670899618,2678,456,2781
-75.840267861788,-11.9251353967,2681,162,1256
-69.86647122239,-17.180279808802,2661,48,484
-66.363041614322,-18.168426621334,2711,55,735
-73.594479651488,-15.338733476356,2759,43,492
-68.384251003592,-15.96755417524,2673,511,5269
-75.48094174814,-11.880219632494,2719,157,1268
-75.391110219728,-12.868366445026,2677,293,1218
-76.469088560672,-9.724262950606,2713,509,1820
-71.708017554836,-13.137861030262,2784,467,3334
