"decimalLon","decimalLat","bio6","bio14","cmi_max"
-69.147818995094,-54.011206457722,2697,483,385
-67.980009125738,-54.011206457722,2702,208,111
-68.51899829621,-54.011206457722,2701,261,187
-67.39610419106,-54.011206457722,2728,219,93
-67.485935719472,-53.966290693516,2727,207,88
-68.114756418356,-53.92137492931,2707,191,73
-67.665598776296,-53.876459165104,2729,195,49
-69.372397816124,-53.876459165104,2700,540,553
-69.282566287712,-53.876459165104,2697,502,435
-67.710514540502,-53.876459165104,2724,205,55
-67.890177597326,-53.876459165104,2716,194,53
-67.800346068914,-53.831543400898,2727,180,44
-67.665598776296,-53.786627636692,NA,NA,NA
-68.653745588828,-53.786627636692,2705,264,103
-67.755430304708,-53.786627636692,2732,185,16
-69.147818995094,-53.786627636692,2699,447,343
-69.1927347593,-53.741711872486,2697,512,515
-70.09105004342,-53.741711872486,2749,473,395
-68.474082532004,-53.741711872486,2707,216,60
-69.237650523506,-53.741711872486,2699,509,515
-69.372397816124,-53.741711872486,2704,536,610
-69.372397816124,-53.69679610828,2705,511,527
-68.06984065415,-53.69679610828,2725,171,30
-68.923240174064,-53.69679610828,2702,454,424
-69.507145108742,-53.69679610828,2716,454,425
-69.64189240136,-53.651880344074,2732,379,250
-68.29441947518,-53.562048815662,2728,180,-3
-69.41731358033,-53.562048815662,2727,345,242
-70.225797336038,-53.47221728725,2753,350,201
-69.327482051918,-53.47221728725,2727,264,-53
-70.270713100244,-53.427301523044,2740,408,363
-69.237650523506,-53.427301523044,2722,262,77
-68.114756418356,-53.427301523044,2747,157,-51
-68.74357711724,-53.427301523044,2711,241,106
-69.237650523506,-53.382385758838,2723,238,40
-70.31562886445,-53.382385758838,2746,361,152
-69.821555458184,-53.337469994632,2722,454,408
-69.911386986596,-53.337469994632,2719,467,422
-69.596976637154,-53.337469994632,NA,NA,NA
-70.09105004342,-53.337469994632,2713,548,549
-70.270713100244,-53.337469994632,2734,399,348
-69.552060872948,-53.337469994632,NA,NA,NA
-70.405460392862,-53.337469994632,2745,355,258
-69.372397816124,-53.337469994632,2725,254,29
-70.360544628656,-53.337469994632,2743,365,193
-68.96815593827,-53.337469994632,2718,209,41
-68.653745588828,-53.337469994632,2727,176,32
-69.372397816124,-53.337469994632,2725,254,29
-68.96815593827,-53.337469994632,2718,209,41
-68.878324409858,-53.337469994632,2718,204,44
-68.878324409858,-53.337469994632,2718,204,44
-70.046134279214,-53.337469994632,2714,530,560
-71.21394414857,-53.292554230426,2692,834,954
-68.833408645652,-53.292554230426,2722,191,18
-70.31562886445,-53.292554230426,2736,352,203
-68.429166767798,-53.292554230426,2744,156,-132
-70.180881571832,-53.292554230426,2719,466,470
-69.911386986596,-53.292554230426,2712,430,315
-70.360544628656,-53.292554230426,2740,335,197
-70.09105004342,-53.292554230426,2705,569,627
-68.96815593827,-53.292554230426,2720,197,2
-68.923240174064,-53.292554230426,2720,198,25
-69.1927347593,-53.292554230426,2722,226,13
-68.74357711724,-53.292554230426,2726,177,-10
-70.046134279214,-53.292554230426,2704,558,582
-69.596976637154,-53.292554230426,2717,371,206
-69.327482051918,-53.24763846622,2721,263,59
-69.776639693978,-53.24763846622,2698,586,633
-68.563914060416,-53.24763846622,2739,158,-72
-69.237650523506,-53.24763846622,2722,236,25
-69.147818995094,-53.24763846622,2722,213,-20
-69.41731358033,-53.24763846622,2719,295,81
-68.788492881446,-53.24763846622,2726,172,-31
-70.98936532754,-53.24763846622,2723,407,243
-69.507145108742,-53.24763846622,2716,337,149
-70.31562886445,-53.202722702014,2734,323,172
-70.270713100244,-53.202722702014,2730,332,181
-70.270713100244,-53.202722702014,2730,332,181
-70.225797336038,-53.202722702014,2726,354,185
-69.282566287712,-53.202722702014,2719,260,57
-70.135965807626,-53.157806937808,2718,382,217
-68.74357711724,-53.157806937808,2726,173,-51
-70.405460392862,-53.157806937808,2742,284,44
-69.372397816124,-53.157806937808,2714,284,88
-70.899533799128,-53.157806937808,NA,NA,NA
-68.833408645652,-53.112891173602,2723,170,-52
-68.653745588828,-53.112891173602,2729,161,-78
-69.013071702476,-53.112891173602,2720,208,-24
-68.653745588828,-53.112891173602,2729,161,-78
-70.31562886445,-53.112891173602,2736,283,64
-69.282566287712,-53.112891173602,2712,267,66
-68.474082532004,-53.112891173602,NA,NA,NA
-68.74357711724,-53.067975409396,2723,180,-32
-68.788492881446,-53.067975409396,2722,181,-41
-69.1927347593,-53.067975409396,2709,261,46
-70.944449563334,-53.067975409396,2727,370,236
-70.225797336038,-53.067975409396,2733,276,69
-69.102903230888,-53.067975409396,2713,246,43
-70.09105004342,-53.02305964519,2729,279,150
-69.327482051918,-53.02305964519,2711,243,92
-69.821555458184,-53.02305964519,2716,286,174
-69.507145108742,-53.02305964519,2707,328,232
-68.429166767798,-53.02305964519,2734,166,-52
-69.462229344536,-53.02305964519,2708,299,170
-69.731723929772,-53.02305964519,2711,315,214
-69.327482051918,-53.02305964519,2711,243,92
-68.96815593827,-53.02305964519,2714,225,38
-68.384251003592,-52.978143880984,2736,166,-24
-69.956302750802,-52.978143880984,2726,273,192
-68.74357711724,-52.978143880984,2718,204,14
-69.327482051918,-52.978143880984,2715,214,52
-69.462229344536,-52.978143880984,2708,292,136
-68.29441947518,-52.978143880984,2740,157,-69
-68.833408645652,-52.978143880984,2715,212,18
-70.046134279214,-52.978143880984,2731,257,26
